#input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,output
0.97194491,0.014467195,0.004500457,0.001920436,0.001426543,0.001231145,0.000834152,0.000708439,0.00068268,0.000535623,0.000392973,0.000306306,0.00026396,0.000217957,0.000168476,0.000136363,0.000111293,9.09E-05,6.02E-05,2.38E-33,20
0.951717006,0.021482435,0.010408387,0.003797924,0.003038801,0.001930743,0.001660818,0.001416201,0.000952911,0.000792325,0.000616308,0.000549809,0.000365604,0.000338783,0.000286837,0.000226665,0.000167151,0.000142397,0.000108895,2.03E-33,30
0.965110407,0.019920995,0.00413524,0.002548976,0.00246667,0.001308174,0.001146126,0.00076418,0.000587837,0.00044009,0.000381454,0.000263368,0.000213035,0.000185139,0.000156275,0.000144805,9.96E-05,6.62E-05,6.15E-05,6.45E-33,30
0.972937187,0.015692439,0.002876539,0.002779954,0.002385317,0.000982326,0.000476285,0.000432113,0.000335159,0.000242796,0.000213813,0.000147703,0.000115453,8.36E-05,7.67E-05,7.09E-05,5.74E-05,5.61E-05,3.82E-05,1.41E-33,30
0.969161113,0.01691674,0.004172404,0.003309052,0.001523126,0.001039505,0.000851511,0.000616983,0.000443561,0.000382969,0.000339654,0.000253941,0.000207421,0.000189489,0.000166932,0.000152545,0.000116379,9.75E-05,5.92E-05,7.96E-33,30
0.976204747,0.012039074,0.003063647,0.002246487,0.001173501,0.001086122,0.00076574,0.000655567,0.000571778,0.000526235,0.000353137,0.000259251,0.000220653,0.000201224,0.00018427,0.000152314,0.00012628,8.98E-05,8.02E-05,1.42E-33,30
0.925146883,0.034819725,0.0137751,0.010671104,0.004516749,0.002321812,0.001941455,0.001414719,0.001082798,0.000975325,0.000848879,0.00066771,0.00061608,0.000384906,0.000256767,0.0002007,0.000166152,0.000110303,8.28E-05,2.40E-33,30
0.978943818,0.009278705,0.002605509,0.002108619,0.001595326,0.001436236,0.000845327,0.00053895,0.000419697,0.000406718,0.000347448,0.000294801,0.000269812,0.000227052,0.000181156,0.000155188,0.000147369,0.000105191,9.31E-05,2.22E-33,30
0.978874321,0.009674476,0.002936005,0.002097325,0.001463299,0.001035655,0.000795374,0.000668243,0.000471757,0.000416166,0.000306693,0.000261075,0.000234798,0.000185064,0.000175639,0.00013038,0.000117471,8.68E-05,6.94E-05,6.67E-33,30
0.985462313,0.006871674,0.002490011,0.001362594,0.000854052,0.000658732,0.000499613,0.000336583,0.000295659,0.000229244,0.000178355,0.000160198,0.000132479,0.000119347,9.79E-05,7.97E-05,7.10E-05,5.41E-05,4.65E-05,1.09E-32,30
0.965010194,0.022982903,0.003523912,0.002408412,0.001837097,0.000896699,0.000671083,0.00048222,0.000460684,0.000338928,0.000323204,0.00023752,0.000207837,0.000168387,0.000133794,0.000120918,8.01E-05,6.71E-05,4.90E-05,1.99E-33,30
0.977198634,0.007972411,0.005502502,0.002346213,0.001509644,0.000979877,0.000852541,0.000650374,0.000467848,0.000426077,0.000386567,0.000333358,0.000293544,0.00025534,0.000213435,0.000202201,0.00016593,0.000149941,9.36E-05,1.38E-33,30
0.968384843,0.016154182,0.006095224,0.002319255,0.001363554,0.001130583,0.001020676,0.000700038,0.000549929,0.000477947,0.000387514,0.000358452,0.000253467,0.00023231,0.000182509,0.000133661,0.000103277,9.02E-05,6.24E-05,1.33E-33,30
0.966536037,0.024651386,0.002216864,0.001914999,0.001065399,0.000971191,0.000597837,0.000477439,0.000316929,0.000243462,0.000201776,0.000169601,0.000140895,0.000127488,0.000108116,7.65E-05,7.05E-05,6.30E-05,5.06E-05,1.41E-33,30
0.986087649,0.004466372,0.004053656,0.001410029,0.0009611,0.000596731,0.00050021,0.000375391,0.000314405,0.000222854,0.000201318,0.000179345,0.00013832,0.000128949,0.000101755,8.67E-05,7.23E-05,5.37E-05,4.92E-05,1.18E-32,30
0.961526178,0.014302167,0.006827498,0.004216512,0.003268063,0.002231088,0.001714847,0.001342661,0.000972901,0.000856978,0.00076507,0.000568851,0.000411774,0.00030384,0.000212736,0.000177263,0.000136684,0.000103142,6.17E-05,2.73E-33,30
0.96589677,0.018671192,0.006889533,0.00258245,0.001448705,0.0009822,0.000675951,0.000559995,0.000492498,0.000423418,0.000341681,0.00024325,0.000193317,0.000182787,0.000156962,9.74E-05,6.64E-05,5.52E-05,4.03E-05,2.56E-33,30
0.963393157,0.019782795,0.005098341,0.0039085,0.002328464,0.00171764,0.000803016,0.000714468,0.000494489,0.000381363,0.000268833,0.000234976,0.000213233,0.000190121,0.000144047,0.000126554,0.000106116,5.91E-05,3.48E-05,2.28E-33,30
0.955656219,0.031642377,0.003805363,0.003191804,0.001235147,0.000786017,0.000705592,0.000587807,0.00044976,0.000351167,0.00033668,0.000296843,0.000209199,0.000196693,0.000159794,0.000137565,0.000110719,7.36E-05,6.77E-05,2.36E-33,30
0.975481874,0.013688303,0.004100578,0.002438513,0.001006748,0.000861712,0.000559242,0.000389133,0.000315648,0.000226272,0.00020341,0.000183912,0.000147377,9.82E-05,8.74E-05,8.20E-05,5.47E-05,4.05E-05,3.43E-05,6.27E-33,30
0.928384433,0.045280886,0.009286397,0.004820108,0.002899361,0.001978321,0.001543059,0.001166778,0.001101875,0.000853497,0.000649268,0.000493008,0.000360844,0.000281182,0.000246144,0.000233462,0.000193035,0.000137401,9.09E-05,9.24E-34,30
0.983332061,0.010644664,0.002366257,0.000760946,0.000584747,0.000435898,0.000283079,0.000272085,0.000242081,0.000176277,0.000165748,0.000140836,0.000129077,0.000123311,9.04E-05,8.09E-05,6.30E-05,6.19E-05,4.68E-05,3.11E-34,30
0.933113042,0.035637045,0.013885143,0.004904737,0.003642022,0.002065685,0.001421062,0.001037431,0.001016239,0.000663222,0.000584412,0.000465235,0.000386921,0.000339839,0.000244206,0.000224618,0.000153544,0.000120421,9.52E-05,9.69E-34,30
0.89369847,0.046359848,0.014440066,0.012150322,0.007633736,0.005294004,0.003805326,0.003392617,0.002095834,0.001851158,0.00166241,0.001465604,0.001373549,0.001138809,0.001081474,0.00095973,0.000597379,0.000535177,0.000464486,3.04E-33,30
0.867135059,0.048683326,0.0209426,0.015331336,0.011292523,0.008646585,0.005567434,0.00461556,0.004049,0.003010994,0.002536595,0.001818756,0.001474887,0.001292009,0.001059042,0.000802751,0.000745957,0.000581054,0.000414532,2.60E-33,30
0.926083662,0.040220651,0.013391785,0.006209681,0.00502238,0.002447997,0.001575448,0.001105211,0.000798808,0.000731155,0.000595303,0.000479654,0.000401213,0.000272322,0.000209944,0.000145431,0.000141308,9.16E-05,7.65E-05,2.67E-33,30
0.943030084,0.022015998,0.011187221,0.007774812,0.003703912,0.002200013,0.001638691,0.001501032,0.001262721,0.001103789,0.000908097,0.000771062,0.00071696,0.000545223,0.000468639,0.000372362,0.000358659,0.000255051,0.000185673,1.93E-33,30
0.961693011,0.018943532,0.004883509,0.003314991,0.002749626,0.001495405,0.001337734,0.00123647,0.000905109,0.00063148,0.000575688,0.000511853,0.000392112,0.000325603,0.000296814,0.000239174,0.000204217,0.000147699,0.000115971,1.46E-33,30
0.969683454,0.013672465,0.004341941,0.003331395,0.002164015,0.001390859,0.001167859,0.000918353,0.000776736,0.000571719,0.000477226,0.00035702,0.000316744,0.000220598,0.000188467,0.000141814,0.000128154,0.000102761,4.84E-05,5.25E-33,30
0.938204576,0.041136708,0.005372155,0.005181308,0.002513921,0.001835992,0.001118756,0.00089753,0.000601056,0.000564752,0.000498054,0.000433592,0.000368152,0.000343202,0.000252879,0.000226803,0.000178933,0.000157667,0.000113966,1.86E-33,30
0.964771888,0.013641703,0.009378033,0.004460092,0.001902705,0.001077843,0.000868654,0.000765382,0.000569778,0.000497846,0.000429821,0.000341283,0.000295656,0.000222387,0.000189398,0.000173302,0.000158815,0.000150687,0.000104725,1.09E-33,30
0.98489401,0.008435135,0.001932866,0.001350222,0.000696062,0.000592172,0.000382505,0.000318984,0.000268332,0.00021014,0.00018282,0.000153086,0.000150912,0.000113638,9.92E-05,7.67E-05,6.39E-05,5.07E-05,2.87E-05,4.16E-33,30
0.900165648,0.060999366,0.014685768,0.005211556,0.004114143,0.003515458,0.002782379,0.001599003,0.001362543,0.00122986,0.000942302,0.000810805,0.000727997,0.000525478,0.000447647,0.000365276,0.000226109,0.000175828,0.000112834,1.54E-32,30
0.970033409,0.018059978,0.003182547,0.001800645,0.001550594,0.00127974,0.000910509,0.000711661,0.000494165,0.000420577,0.000330344,0.000308685,0.000211804,0.000192159,0.000168925,0.000129903,9.78E-05,7.47E-05,4.19E-05,2.64E-33,30
0.974418546,0.013409617,0.003539361,0.002445817,0.001415386,0.001276599,0.000623226,0.000565686,0.000452305,0.000343974,0.000315979,0.000290806,0.000213843,0.000174515,0.000147622,0.000119031,0.000102698,8.77E-05,5.73E-05,1.44E-33,30
0.885239494,0.053419568,0.021051234,0.008267335,0.006624379,0.005171955,0.003754204,0.003096871,0.002974729,0.002052531,0.001901545,0.001631958,0.00109116,0.001047302,0.000863923,0.000628699,0.000536897,0.000391108,0.000255107,1.24E-33,30
0.96410655,0.028543166,0.002446821,0.00140996,0.000796735,0.000654446,0.0004352,0.000382992,0.000266686,0.000239063,0.000176669,0.00013467,9.50E-05,7.69E-05,7.27E-05,5.47E-05,5.06E-05,3.49E-05,2.22E-05,5.03E-33,30
0.905817428,0.054529475,0.012215726,0.008970406,0.005344976,0.003132062,0.002837084,0.001992276,0.001250907,0.000861212,0.000701546,0.000617529,0.000473998,0.000323364,0.000260101,0.000249069,0.000199083,0.000128971,9.48E-05,1.72E-33,30
0.894913324,0.065189355,0.012606027,0.010188418,0.00445805,0.002888066,0.002656455,0.001284569,0.000999947,0.000989613,0.000745416,0.0006844,0.000551613,0.000458517,0.000376152,0.000371124,0.00028993,0.000240157,0.000108868,1.88E-33,30
0.979251404,0.009861395,0.003434642,0.001999964,0.001371599,0.001130925,0.000824816,0.000461501,0.000372144,0.000306178,0.000215766,0.00019758,0.000159664,0.000126838,9.08E-05,7.44E-05,5.89E-05,4.14E-05,2.01E-05,2.07E-33,30
0.979438227,0.010987762,0.003437215,0.001507825,0.00118236,0.000977244,0.000602705,0.000400347,0.000305499,0.000298034,0.000227606,0.000167719,0.000144516,0.00010222,8.39E-05,4.57E-05,4.12E-05,2.96E-05,2.03E-05,1.99E-33,30
0.969488524,0.022575983,0.00265831,0.001831969,0.000826095,0.00059102,0.000380264,0.000286452,0.000264263,0.000233702,0.00017899,0.000158932,0.000132996,0.000110269,9.06E-05,7.88E-05,5.06E-05,3.68E-05,2.54E-05,4.91E-33,30
0.976503351,0.01239382,0.003924817,0.001787869,0.001385101,0.000934853,0.00072827,0.000499436,0.00036721,0.000308477,0.000228335,0.000205605,0.000182911,0.000157119,0.000123632,0.000103944,8.32E-05,5.09E-05,3.11E-05,2.91E-33,30
0.968827435,0.016003947,0.006720874,0.002513357,0.001763447,0.001118069,0.000938041,0.000507476,0.000385049,0.000358883,0.000222404,0.000161342,0.000119529,0.000105837,8.61E-05,6.65E-05,4.16E-05,3.39E-05,2.62E-05,1.31E-33,30
0.98263729,0.008485392,0.004090974,0.001260808,0.000874194,0.000805987,0.000403911,0.000345584,0.000239157,0.000181959,0.000143129,0.000137249,9.72E-05,8.51E-05,6.52E-05,5.95E-05,4.04E-05,3.00E-05,1.69E-05,8.45E-34,30
0.972917772,0.020858577,0.002122748,0.001315912,0.000842366,0.000451627,0.00042953,0.000225619,0.000166691,0.000143871,0.000117226,0.000104241,8.16E-05,6.82E-05,5.23E-05,4.12E-05,3.12E-05,1.60E-05,1.33E-05,1.07E-33,30
0.981174134,0.01131731,0.002829536,0.001415084,0.000896516,0.000620156,0.000381662,0.000302189,0.000210057,0.000195498,0.000141431,0.000131029,8.94E-05,8.03E-05,5.89E-05,5.77E-05,4.76E-05,2.65E-05,2.50E-05,1.12E-33,30
0.938652527,0.0425924,0.00906759,0.003079274,0.0019311,0.001210971,0.000824054,0.000740217,0.000455296,0.000326504,0.000268793,0.000231031,0.00016059,0.00014304,0.000101787,7.83E-05,6.36E-05,4.20E-05,3.09E-05,2.47E-33,30
0.934885676,0.028147039,0.010179984,0.006979593,0.004440686,0.002965207,0.002482642,0.002137921,0.001648811,0.001401364,0.001056681,0.000837578,0.000710567,0.000607842,0.000477915,0.000355237,0.000261549,0.000226269,0.000197441,9.20E-34,30
0.921595451,0.038841339,0.015295081,0.008871205,0.003306788,0.002811004,0.001906416,0.001568525,0.001444115,0.000967997,0.000730892,0.000559207,0.00052016,0.000384264,0.000380954,0.000263963,0.000252676,0.00017761,0.000122354,8.60E-33,30
0.960973575,0.017104934,0.005650035,0.005006063,0.002336575,0.002186743,0.001699205,0.001163284,0.000778611,0.00073558,0.000509641,0.000432477,0.000333022,0.000331038,0.000227807,0.000163715,0.000147959,0.000113772,0.000105965,2.27E-33,30
0.954122818,0.026384474,0.00662111,0.003260005,0.002872365,0.002014242,0.001282254,0.000835786,0.000526824,0.000476336,0.000342992,0.000305854,0.000223463,0.000182673,0.000155664,0.000131463,0.000125424,8.29E-05,5.34E-05,2.20E-33,40
0.858529787,0.04863395,0.037177038,0.017249224,0.012427513,0.007411804,0.006262883,0.00292786,0.002415192,0.001823802,0.001467689,0.001076755,0.000919155,0.000674792,0.000336116,0.000221501,0.000211544,0.00014718,8.62E-05,2.42E-33,40
0.925041299,0.029040524,0.013868488,0.009563493,0.005721585,0.003450761,0.003172518,0.002321878,0.002105855,0.001499575,0.001225673,0.000823316,0.000571425,0.000458635,0.000366738,0.000306357,0.000206531,0.000143042,0.000112308,6.03E-33,40
0.897811519,0.029559495,0.024362178,0.012517652,0.009324871,0.006645474,0.004672251,0.003852433,0.00225116,0.001929473,0.001681148,0.001276313,0.001052276,0.000808789,0.000650294,0.000581862,0.000480036,0.000354514,0.000188263,1.19E-32,40
0.88472423,0.080638876,0.014042771,0.00679586,0.004145835,0.003086183,0.001555354,0.001197524,0.000904515,0.000784544,0.00071436,0.000487072,0.000343146,0.000210485,0.000109826,9.28E-05,7.65E-05,6.10E-05,2.91E-05,7.28E-34,40
0.936582854,0.032195651,0.008387884,0.006826206,0.003610881,0.003282328,0.001959175,0.001791169,0.001047362,0.000770352,0.000704114,0.000681219,0.000570915,0.000499415,0.000379902,0.000286999,0.000203387,0.000133248,8.69E-05,1.73E-32,40
0.950527893,0.025480261,0.008548928,0.003560319,0.002918008,0.001858691,0.00159179,0.001210033,0.000950539,0.000719226,0.000548217,0.000473194,0.000397866,0.000320767,0.000282592,0.00021349,0.000188861,0.000123243,8.61E-05,5.96E-33,40
0.909179822,0.047720555,0.019595573,0.008371788,0.005074592,0.00229933,0.001978838,0.001497596,0.000949287,0.000811909,0.000715004,0.000576365,0.000317406,0.000296441,0.000214244,0.000149448,0.00012657,8.74E-05,3.79E-05,7.79E-33,40
0.928549693,0.036161029,0.010836109,0.007778413,0.00393484,0.002973883,0.002940776,0.001501771,0.001178005,0.000975422,0.000778983,0.000565172,0.000433931,0.000413727,0.000347497,0.000302616,0.000149025,9.50E-05,8.41E-05,2.14E-33,40
0.872886793,0.046813996,0.019165681,0.01324805,0.010038368,0.008841527,0.006637157,0.00560236,0.003886396,0.002753099,0.002481556,0.00177233,0.001527456,0.001426641,0.000943802,0.000816343,0.000552699,0.000345408,0.000260336,7.55E-33,40
0.906086862,0.048937975,0.0094233,0.007915257,0.005767823,0.004275072,0.003694797,0.00322962,0.002428302,0.001675531,0.001542729,0.001106044,0.000987677,0.000793807,0.000582643,0.000576771,0.000485193,0.000279242,0.000211356,6.44E-33,40
0.841307493,0.083920636,0.020025043,0.017519197,0.008934051,0.006636047,0.005674442,0.004122979,0.002587504,0.001876846,0.001707642,0.001171673,0.00113103,0.00101881,0.000716086,0.000575837,0.000486388,0.000371899,0.000216397,4.57E-33,40
0.914019123,0.037536128,0.015743675,0.010271436,0.005408573,0.003799321,0.003039743,0.002542133,0.001907092,0.001363134,0.000879271,0.000767057,0.000687657,0.000519777,0.000473107,0.000377967,0.000290242,0.000235511,0.000139054,2.15E-33,40
0.92045464,0.039907216,0.012227147,0.006783709,0.00473018,0.004269901,0.002848066,0.001750256,0.001468854,0.001388952,0.000939976,0.000762273,0.000579427,0.000545881,0.000491769,0.000343223,0.000223758,0.000188734,9.60E-05,1.42E-32,40
0.88804309,0.040014119,0.031329078,0.011438894,0.008596826,0.005240186,0.00378733,0.002628018,0.001998312,0.001558792,0.001224881,0.001180468,0.000802787,0.000531778,0.000490183,0.000389861,0.000326187,0.000272543,0.000146667,2.96E-33,40
0.948215339,0.027649079,0.00982569,0.004411928,0.002287459,0.002165489,0.001351698,0.001186825,0.000779554,0.000637105,0.000481196,0.000269096,0.000221577,0.000157022,0.000115488,8.99E-05,7.92E-05,4.40E-05,3.24E-05,1.13E-33,40
0.930629153,0.031710594,0.011208562,0.008038321,0.004741331,0.002822797,0.002359893,0.001869393,0.001541417,0.001242462,0.000814239,0.000733737,0.000610706,0.000405965,0.000395604,0.000289237,0.000251401,0.000210593,0.000124595,1.24E-33,40
0.873022121,0.055863114,0.022377698,0.011057765,0.01008254,0.008301251,0.0041957,0.003133029,0.00275514,0.002229167,0.001772038,0.001133093,0.001036194,0.000906656,0.000621079,0.000533007,0.000423065,0.000316877,0.000240464,1.86E-33,40
0.925019363,0.048379607,0.009578109,0.003722403,0.002950224,0.00217014,0.001944489,0.001730163,0.000989879,0.000856866,0.000703523,0.000511959,0.000376031,0.000282052,0.000231523,0.000186084,0.000165302,0.00010679,9.55E-05,1.41E-33,40
0.907551513,0.061090349,0.010457266,0.00547587,0.004501928,0.003300027,0.002723151,0.001559303,0.000813607,0.000491311,0.000458912,0.000390869,0.000364014,0.000266767,0.000223641,0.00013594,9.10E-05,7.58E-05,2.87E-05,1.22E-33,40
0.947536619,0.038469456,0.004000411,0.003290863,0.002094366,0.001229689,0.000939543,0.000494162,0.000430577,0.000375328,0.000265874,0.000203652,0.000168243,0.000146762,0.00011241,8.75E-05,7.04E-05,5.96E-05,2.46E-05,6.06E-33,40
0.929555941,0.033701227,0.01027039,0.007177874,0.004294139,0.003118611,0.002407771,0.001837571,0.001603111,0.001325055,0.000970973,0.000885316,0.000717386,0.000602092,0.000527699,0.000423191,0.000283952,0.000159477,0.000138223,4.21E-33,40
0.923656944,0.027589131,0.010412692,0.009012344,0.008362035,0.004965719,0.003799382,0.003211097,0.00257679,0.001509493,0.001334417,0.000913134,0.000628382,0.000593003,0.00042653,0.000355937,0.000319625,0.000193922,0.000139422,4.86E-34,40
0.939980269,0.041134808,0.006711896,0.004120556,0.00241404,0.001587789,0.001039421,0.000671832,0.000568205,0.00039389,0.000314721,0.000233021,0.000226292,0.000183793,0.000146331,9.31E-05,8.18E-05,5.22E-05,4.60E-05,1.14E-33,40
0.918001346,0.026984231,0.018027179,0.0085084,0.005498149,0.004926611,0.004548741,0.002963555,0.002271146,0.002008027,0.001339229,0.001076845,0.00087286,0.000710712,0.000657157,0.000611098,0.000402716,0.000329627,0.000262371,1.64E-33,40
0.900842648,0.032277447,0.023638449,0.015305487,0.006951316,0.004083316,0.003685991,0.003102356,0.002806019,0.001671924,0.001365582,0.00108159,0.000921453,0.000714977,0.000535451,0.000359502,0.000269969,0.000221495,0.000165026,1.93E-33,40
0.944917895,0.043756354,0.004049667,0.00167564,0.001067152,0.000969694,0.000901677,0.000593122,0.000489367,0.000282773,0.000246899,0.000197478,0.000191282,0.000184574,0.000147607,0.000109842,9.41E-05,7.83E-05,4.65E-05,2.01E-33,40
0.944748933,0.031072603,0.008570242,0.005611167,0.002526373,0.00194616,0.001414947,0.001207468,0.000906467,0.000504625,0.0004332,0.000247855,0.000205825,0.000171249,0.000135183,0.000121989,7.63E-05,5.19E-05,4.76E-05,2.61E-33,40
0.918190864,0.033911699,0.013171814,0.00892972,0.006037951,0.005163479,0.004017642,0.002610909,0.00198788,0.001108229,0.001043293,0.000878899,0.00070808,0.000630174,0.000477355,0.000407074,0.000296305,0.000257314,0.00017132,4.30E-34,40
0.922442643,0.028406665,0.020288749,0.014536801,0.003619839,0.002386887,0.001666442,0.001498514,0.001346888,0.000851947,0.000764238,0.000555226,0.000423216,0.000328868,0.000296492,0.000223651,0.000155383,0.000118182,8.94E-05,6.46E-33,40
0.911472961,0.039471366,0.015553957,0.00787252,0.006292337,0.004783158,0.003627041,0.00291085,0.002085429,0.001313783,0.001147697,0.000827403,0.000634711,0.000555401,0.000427666,0.000363642,0.000272371,0.00021306,0.000174647,5.63E-33,40
0.94670202,0.017476757,0.010611554,0.009424984,0.004118415,0.002791992,0.002343806,0.001628502,0.001209294,0.00075735,0.000662706,0.000579983,0.000452835,0.000342961,0.000281849,0.000222147,0.000189648,0.000110531,9.27E-05,1.46E-33,40
0.9337192,0.025142782,0.010429023,0.007490647,0.005912722,0.004651746,0.003208163,0.002232629,0.001702857,0.001355127,0.001092251,0.000691595,0.000631968,0.000543118,0.000377868,0.000350864,0.000202372,0.000149127,0.000115941,1.98E-33,40
0.819334933,0.078841375,0.034469408,0.023053406,0.011319043,0.006692965,0.005767128,0.004542227,0.003683771,0.003205475,0.002191381,0.001880671,0.001738301,0.000823607,0.000762319,0.00055287,0.000463106,0.000435544,0.000242469,5.72E-33,40
0.9617175,0.017738348,0.006725788,0.002890422,0.002547931,0.002244145,0.001303024,0.001271862,0.000627942,0.000583767,0.000523044,0.000389008,0.00032415,0.000278463,0.000241345,0.000195947,0.000173669,0.000129249,9.44E-05,2.54E-33,40
0.932820854,0.0485913,0.007476884,0.003775614,0.002253049,0.001279704,0.000970455,0.000614466,0.000456485,0.000361951,0.000301964,0.00022534,0.000200489,0.000190825,0.000154296,0.000109134,0.000103246,7.21E-05,4.19E-05,2.72E-33,40
0.936569937,0.025007607,0.010297934,0.00962487,0.006595519,0.003340665,0.002659248,0.001927886,0.00116527,0.000684355,0.000514622,0.000376279,0.000328383,0.00025391,0.000228627,0.000154139,0.000108403,8.86E-05,7.37E-05,2.44E-33,40
0.888702348,0.034254113,0.030372086,0.01658603,0.011047048,0.006150967,0.003375303,0.001937023,0.00171904,0.001350843,0.001210461,0.000868773,0.000770256,0.000482504,0.000368515,0.000275731,0.000188218,0.000179831,0.000160911,4.30E-33,40
0.890592309,0.04048119,0.025013604,0.012704861,0.00677625,0.005000914,0.003247046,0.002916191,0.002603562,0.002067462,0.001895127,0.001517638,0.001352747,0.001162491,0.000708864,0.000623468,0.000519329,0.000428682,0.000388266,1.02E-32,40
0.900230166,0.060142756,0.012510665,0.008359739,0.005039216,0.00344101,0.002282474,0.001715485,0.001294426,0.001053348,0.000838287,0.000727717,0.000544672,0.000486009,0.000394281,0.000338778,0.000261563,0.000183736,0.000155671,7.04E-33,40
0.889138752,0.047882616,0.021491841,0.016211566,0.007806506,0.003913302,0.0036038,0.002209361,0.001971757,0.001307824,0.00098333,0.000872654,0.000750901,0.000598673,0.000432987,0.000331601,0.000248573,0.000142818,0.000101139,1.19E-33,40
0.932455261,0.024311252,0.021035745,0.009423117,0.00493755,0.00222772,0.00135523,0.000970225,0.000868074,0.000560614,0.000362506,0.000320456,0.000303081,0.000269338,0.000206788,0.000176415,0.000102132,7.36E-05,4.09E-05,3.95E-33,40
0.915900521,0.034892255,0.018705694,0.008367689,0.005057998,0.004285495,0.003644826,0.002048022,0.001529,0.00118192,0.000903672,0.000846343,0.000597665,0.000532081,0.000437381,0.000387932,0.000288696,0.000230569,0.000162239,5.59E-33,40
0.920552109,0.046509046,0.016447312,0.004159577,0.003017042,0.002401859,0.001889099,0.001113981,0.001003017,0.000701164,0.000626078,0.000449748,0.000299667,0.000289848,0.000158058,0.000133092,0.000104033,8.72E-05,5.81E-05,2.54E-33,40
0.906451182,0.063222725,0.009849751,0.006335543,0.004186237,0.002109044,0.001525399,0.001353767,0.001091905,0.000871262,0.000716301,0.000604202,0.000454952,0.000385276,0.000325285,0.000189892,0.000148633,9.58E-05,8.28E-05,2.94E-33,40
0.913681585,0.04836552,0.017944601,0.006984419,0.003265016,0.002492277,0.001806804,0.001280914,0.001072227,0.000876637,0.000551317,0.000452159,0.000352736,0.000273374,0.000184019,0.000173619,0.000100221,8.58E-05,5.68E-05,7.24E-34,40
0.875788984,0.047484013,0.022647918,0.016604232,0.009011501,0.006412073,0.004938149,0.003696608,0.002684592,0.002339707,0.002123224,0.001502701,0.001191452,0.000805166,0.00072947,0.00069288,0.000619465,0.000426815,0.000301049,5.30E-33,40
0.871590391,0.061185016,0.016197543,0.013536943,0.011265478,0.006147273,0.004920818,0.003776373,0.002709991,0.001794121,0.001651137,0.001469617,0.001063502,0.000741295,0.000672708,0.000484661,0.000393384,0.000258931,0.000140818,4.38E-33,40
0.870717433,0.074825721,0.018006202,0.008268732,0.007517274,0.004832921,0.003420634,0.002772383,0.002453154,0.001663611,0.001370381,0.00099018,0.000948038,0.000680568,0.000455688,0.000380063,0.000278648,0.00024303,0.000175338,5.55E-33,40
0.86832801,0.035541878,0.029141329,0.021650652,0.011848216,0.008984831,0.005731289,0.005138181,0.003206089,0.002516891,0.001965114,0.001581345,0.001059549,0.001000253,0.000747187,0.000577931,0.000488076,0.000268223,0.000224956,1.59E-33,40
